구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2022년05월07일,1980.25,1908.20,1904.76,1912.33,1924.37,1919.08,1907.73,1933.96,1944.01,1945.95,1944.28,1933.58,1940.18,1925.31,1918.13,1977.16,1926.33
2022년05월08일,1985.24,1910.84,1908.01,1918.57,1927.27,1924.77,1911.39,1936.86,1946.23,1948.47,1945.29,1935.82,1941.75,1927.63,1920.26,1978.05,1930.98
2022년05월09일,1988.39,1912.90,1912.33,1923.30,1927.91,1929.68,1915.23,1939.51,1948.51,1952.37,1946.45,1938.77,1943.42,1930.45,1922.16,1977.45,1932.79
2022년05월10일,2001.40,1917.99,1918.98,1929.00,1934.41,1937.92,1921.15,1945.66,1952.21,1956.23,1950.03,1942.49,1947.76,1935.12,1926.84,1983.70,1938.33
2022년05월11일,2005.08,1924.57,1920.70,1930.38,1935.19,1938.81,1923.41,1948.11,1953.96,1958.52,1951.71,1944.86,1949.82,1937.14,1929.71,1984.42,1940.45
2022년05월12일,2007.70,1928.69,1923.15,1935.07,1938.92,1942.18,1925.81,1951.15,1956.43,1959.53,1954.08,1947.21,1951.40,1938.99,1932.25,1990.12,1943.70
2022년05월13일,2011.76,1931.56,1925.58,1937.74,1943.08,1944.35,1928.09,1955.46,1960.49,1961.52,1956.54,1949.36,1954.02,1940.87,1935.67,1991.02,1946.39
2022년05월14일,2013.97,1933.44,1928.19,1945.46,1946.85,1945.82,1930.25,1958.57,1963.55,1963.95,1959.80,1952.49,1956.71,1943.55,1939.46,1991.61,1947.70
2022년05월15일,2015.13,1934.07,1929.53,1948.14,1948.64,1948.06,1932.11,1960.40,1965.76,1965.37,1961.46,1954.76,1958.18,1945.41,1941.06,1991.41,1950.05
2022년05월16일,2017.91,1936.04,1931.74,1951.13,1950.90,1949.84,1934.99,1963.14,1967.17,1967.04,1963.57,1957.39,1960.11,1947.78,1943.70,1991.39,1953.08
2022년05월17일,2024.18,1940.35,1936.47,1955.48,1954.95,1955.03,1939.26,1967.91,1970.79,1970.00,1966.51,1960.33,1963.44,1951.42,1948.06,2025.18,1958.71
2022년05월18일,2027.23,1945.32,1940.37,1957.66,1958.54,1958.60,1944.25,1972.13,1975.00,1973.71,1970.25,1964.26,1968.23,1956.28,1952.23,2025.80,1962.02
2022년05월19일,2032.59,1949.63,1946.73,1961.92,1963.22,1965.27,1948.32,1977.26,1981.20,1978.07,1974.17,1968.18,1972.24,1960.83,1958.09,2027.44,1966.33
2022년05월20일,2040.76,1956.24,1952.58,1966.90,1968.07,1971.36,1951.71,1983.63,1986.15,1983.25,1979.76,1972.33,1976.39,1965.34,1963.20,2027.28,1970.88
2022년05월21일,2047.10,1962.51,1956.64,1974.65,1971.73,1976.87,1957.78,1988.47,1993.13,1987.34,1984.81,1976.95,1980.84,1970.53,1969.34,2027.40,1974.89
2022년05월22일,2049.09,1964.19,1959.20,1977.65,1973.29,1980.01,1962.07,1990.97,1996.46,1990.14,1987.82,1979.05,1982.79,1973.09,1972.00,2028.69,1976.56
2022년05월23일,2054.48,1967.11,1961.79,1982.79,1976.64,1984.53,1967.24,1995.31,2000.25,1994.24,1991.56,1981.53,1985.25,1976.61,1975.94,2028.05,1980.59
2022년05월24일,2066.46,1972.72,1966.98,1995.16,1981.85,1992.41,1974.68,2002.26,2005.74,1999.56,1995.59,1986.24,1990.07,1981.05,1980.75,2037.95,1988.52
2022년05월25일,2072.72,1975.27,1970.02,2001.17,1984.74,1995.86,1978.79,2006.90,2009.26,2004.51,1998.65,1989.14,1993.77,1984.10,1984.03,2040.91,1992.30
2022년05월26일,2077.14,1985.68,1974.06,2002.57,1986.94,1998.01,1984.00,2008.92,2011.74,2007.39,2001.71,1992.12,1996.27,1986.56,1986.76,2042.97,1995.09
2022년05월27일,2080.33,1991.36,1977.68,2005.05,1991.38,2000.24,1988.29,2012.26,2015.35,2009.72,2004.77,1994.45,1999.05,1988.59,1989.97,2043.87,1998.50
2022년05월28일,2082.03,1994.63,1981.30,2010.49,1993.31,2001.47,1990.68,2014.63,2017.44,2012.00,2007.47,1997.41,2001.86,1991.49,1992.27,2071.80,2001.23
2022년05월29일,2083.37,1994.57,1982.96,2011.98,1994.69,2002.39,1991.75,2015.41,2018.49,2012.92,2009.09,1998.37,2003.34,1992.60,1994.09,2072.48,2002.14
2022년05월30일,2086.09,1996.08,1985.43,2014.28,1996.17,2003.41,1993.46,2016.83,2019.82,2013.82,2010.15,2000.66,2005.67,1994.52,1996.08,2072.80,2004.39
2022년05월31일,2088.70,1998.96,1988.05,2015.99,1998.70,2006.00,1995.89,2018.91,2022.06,2015.97,2011.87,2003.08,2008.33,1996.63,1998.67,2073.89,2006.68
2022년06월01일,2087.46,2000.56,1991.24,2018.23,2000.02,2009.81,1999.36,2021.22,2024.83,2018.00,2015.11,2006.12,2011.90,2000.15,2002.36,2074.25,2012.05
2022년06월02일,2090.26,2006.86,1993.59,2019.08,2003.80,2014.17,2001.33,2022.75,2026.31,2020.21,2017.98,2007.79,2014.41,2002.42,2006.10,2074.72,2015.53
2022년06월03일,2092.42,2012.16,1997.80,2022.30,2006.61,2018.38,2004.63,2025.87,2028.80,2022.57,2020.96,2010.66,2017.23,2005.02,2010.22,2074.92,2017.42
2022년06월04일,2093.30,2016.16,2003.89,2031.80,2011.82,2024.28,2008.00,2030.25,2033.96,2027.61,2026.27,2015.47,2021.69,2009.77,2014.53,2117.58,2022.44
2022년06월05일,2096.70,2017.88,2006.03,2037.90,2014.18,2027.90,2010.88,2033.06,2037.34,2031.06,2029.06,2018.11,2024.47,2013.14,2017.74,2122.44,2026.95
2022년06월06일,2102.28,2019.31,2008.25,2042.79,2015.81,2029.83,2012.16,2035.81,2039.03,2033.42,2032.36,2020.22,2026.86,2016.05,2020.79,2126.11,2031.80
2022년06월07일,2105.60,2022.23,2011.39,2045.77,2018.80,2034.25,2016.24,2040.72,2041.72,2037.47,2035.90,2023.18,2029.14,2020.30,2024.31,2127.64,2037.24
2022년06월08일,2112.39,2025.41,2017.74,2052.53,2021.19,2041.18,2024.09,2047.58,2047.23,2044.38,2041.93,2027.67,2034.68,2028.54,2030.38,2136.54,2041.68
2022년06월09일,2119.27,2028.93,2022.88,2058.34,2025.70,2045.75,2028.86,2054.50,2053.77,2051.87,2048.60,2033.37,2041.58,2036.91,2036.74,2136.75,2046.62
2022년06월10일,2128.40,2045.52,2029.56,2071.16,2029.98,2053.84,2036.96,2063.02,2062.58,2059.14,2056.84,2040.92,2047.74,2046.14,2044.94,2136.58,2053.55
2022년06월11일,2129.47,2056.27,2036.72,2083.46,2034.82,2060.63,2047.20,2071.35,2070.33,2067.25,2065.70,2048.91,2054.33,2053.90,2053.89,2136.69,2060.30
2022년06월12일,2132.46,2058.76,2040.93,2087.26,2036.69,2066.64,2052.24,2075.92,2074.08,2071.23,2069.91,2053.39,2057.16,2058.53,2057.85,2136.87,2065.52
2022년06월13일,2140.80,2062.62,2046.87,2090.96,2040.77,2073.68,2059.16,2082.45,2078.86,2077.13,2076.01,2059.75,2061.58,2063.64,2063.78,2136.69,2073.59
2022년06월14일,2149.69,2065.65,2052.21,2094.24,2045.81,2079.85,2065.27,2090.03,2086.38,2086.36,2084.86,2066.86,2067.79,2070.50,2069.82,2181.53,2082.36
2022년06월15일,2155.02,2068.35,2056.76,2098.62,2049.97,2084.87,2073.37,2096.74,2091.39,2092.05,2090.56,2073.63,2074.16,2075.89,2074.54,2184.93,2086.73
2022년06월16일,2159.03,2072.05,2062.17,2100.11,2054.17,2088.55,2078.68,2101.52,2095.11,2097.65,2095.08,2078.80,2078.57,2080.36,2079.67,2190.79,2090.68
2022년06월17일,2164.53,2077.94,2068.86,2103.81,2060.26,2096.12,2084.93,2107.86,2102.45,2104.62,2102.13,2085.27,2085.57,2085.67,2085.72,2193.53,2094.24
2022년06월18일,2166.06,2083.15,2073.87,2111.30,2067.51,2099.07,2090.25,2113.42,2110.53,2111.14,2109.50,2093.25,2092.72,2091.62,2092.83,2194.10,2099.62
2022년06월19일,2167.56,2084.27,2076.96,2114.62,2070.40,2101.24,2093.59,2116.07,2113.13,2114.36,2112.28,2097.13,2095.69,2095.04,2096.65,2194.23,2102.30
2022년06월20일,2172.67,2088.62,2080.41,2116.55,2075.78,2104.25,2096.78,2119.51,2116.91,2118.41,2115.91,2102.10,2099.32,2099.00,2100.42,2193.99,2104.27
2022년06월21일,2180.32,2092.76,2085.46,2120.01,2081.37,2110.39,2101.40,2125.12,2123.87,2123.87,2120.10,2106.33,2104.83,2103.45,2104.93,2194.41,2112.70
2022년06월22일,2184.91,2096.80,2089.15,2122.11,2086.84,2115.37,2105.26,2128.79,2129.48,2127.44,2123.61,2110.16,2108.97,2106.69,2108.70,2193.75,2119.79
2022년06월23일,2189.64,2102.82,2092.34,2125.36,2090.01,2119.66,2108.41,2131.96,2133.49,2130.86,2126.56,2112.65,2113.08,2110.55,2111.94,2194.20,2125.24
2022년06월24일,2196.35,2106.71,2096.86,2127.21,2094.26,2125.24,2112.39,2134.90,2138.09,2132.86,2128.89,2115.14,2116.38,2113.07,2114.64,2193.81,2131.29
2022년06월25일,2196.11,2108.66,2099.20,2133.74,2099.10,2130.25,2116.00,2137.40,2141.18,2135.33,2131.62,2118.71,2120.29,2114.93,2117.20,2194.20,2134.85
2022년06월26일,2198.50,2110.21,2101.01,2136.88,2102.07,2133.47,2116.38,2139.16,2142.64,2137.43,2133.79,2120.25,2121.84,2116.04,2118.35,2194.34,2136.53
2022년06월27일,2204.90,2112.14,2103.15,2139.87,2107.48,2136.26,2120.00,2141.99,2145.28,2139.92,2135.85,2123.46,2123.85,2117.80,2120.50,2194.34,2138.20
2022년06월28일,2207.28,2114.97,2107.08,2142.77,2112.78,2139.03,2122.49,2145.37,2148.76,2143.49,2138.68,2127.28,2126.09,2120.99,2123.54,2213.65,2144.71
2022년06월29일,2209.87,2120.76,2111.01,2145.96,2117.80,2141.68,2125.83,2148.74,2152.00,2146.26,2141.30,2131.18,2133.09,2124.82,2127.65,2216.58,2150.03
2022년06월30일,2212.50,2127.53,2114.54,2146.58,2123.28,2144.03,2130.32,2152.00,2155.39,2149.03,2143.98,2135.84,2139.80,2128.71,2132.21,2217.87,2154.77
2022년07월01일,2182.04,2107.76,2098.66,2116.63,2111.19,2127.48,2118.10,2135.16,2139.30,2135.74,2132.67,2123.75,2126.15,2117.17,2118.00,2167.81,2133.20
2022년07월02일,2174.66,2104.87,2095.01,2106.65,2108.06,2121.39,2114.38,2129.55,2135.88,2133.38,2129.86,2120.54,2123.32,2113.93,2114.60,2163.21,2130.18
2022년07월03일,2173.59,2103.69,2093.10,2103.98,2105.89,2119.57,2114.60,2127.77,2133.79,2132.84,2128.69,2119.06,2122.19,2112.76,2113.59,2160.89,2127.05
2022년07월04일,2172.08,2102.30,2089.84,2099.77,2104.12,2117.77,2110.07,2123.37,2131.49,2130.47,2126.85,2116.48,2119.97,2110.19,2111.60,2159.32,2124.89
2022년07월05일,2167.66,2100.26,2087.85,2095.06,2102.04,2115.38,2105.78,2119.29,2127.98,2128.31,2124.68,2114.10,2117.78,2107.14,2109.67,2131.17,2121.62
2022년07월06일,2164.72,2095.33,2084.29,2092.63,2098.33,2107.63,2100.48,2115.94,2124.95,2123.92,2121.15,2111.25,2115.86,2104.88,2106.62,2126.24,2114.53
2022년07월07일,2160.96,2089.00,2077.48,2091.09,2089.50,2100.34,2091.58,2110.65,2120.46,2119.09,2116.97,2105.17,2112.97,2100.63,2101.55,2125.04,2109.47
2022년07월08일,2151.97,2083.62,2070.07,2082.89,2080.05,2089.89,2084.00,2103.76,2116.19,2111.07,2112.10,2098.26,2107.49,2094.58,2095.49,2123.27,2106.27
2022년07월09일,2144.32,2080.40,2064.81,2076.57,2074.94,2084.85,2077.32,2098.42,2111.75,2105.68,2108.26,2093.42,2103.72,2089.97,2091.84,2122.15,2104.61
2022년07월10일,2142.80,2079.04,2062.23,2075.14,2071.54,2079.58,2073.68,2096.61,2109.61,2103.10,2105.83,2090.50,2102.38,2087.61,2090.08,2122.20,2104.00
2022년07월11일,2143.12,2069.57,2055.05,2069.34,2066.61,2071.14,2066.98,2092.36,2104.66,2097.90,2100.33,2085.93,2097.98,2082.11,2085.94,2121.79,2101.02
2022년07월12일,2135.53,2055.91,2043.94,2063.50,2059.19,2058.50,2055.70,2085.25,2099.67,2090.89,2093.16,2078.66,2090.71,2074.61,2078.14,2053.95,2097.98
2022년07월13일,2127.18,2043.33,2032.97,2056.30,2047.56,2046.98,2045.79,2077.33,2092.93,2081.74,2084.31,2069.22,2082.64,2065.98,2068.35,2038.35,2088.76
2022년07월14일,2115.67,2031.81,2017.83,2040.51,2036.45,2030.37,2032.67,2067.01,2084.68,2071.50,2073.80,2056.51,2073.37,2054.03,2055.87,2031.32,2068.67
2022년07월15일,2103.15,2018.06,2000.99,2021.53,2022.27,2014.20,2020.54,2053.22,2073.41,2059.18,2060.99,2044.17,2064.08,2040.62,2043.90,2030.37,2058.76
2022년07월16일,2091.21,2010.89,1988.20,2007.87,2013.38,2004.83,2011.15,2043.15,2062.93,2048.11,2051.84,2032.95,2054.43,2030.35,2032.60,2029.74,2046.65
2022년07월17일,2086.71,2007.63,1984.34,2003.42,2007.85,1999.03,2007.43,2039.00,2056.31,2043.12,2047.49,2027.08,2051.59,2025.72,2027.92,2029.79,2042.71
2022년07월18일,2084.01,2002.47,1974.55,1993.56,1999.64,1990.77,2002.10,2030.05,2047.87,2035.23,2037.94,2017.28,2044.07,2016.71,2020.35,2029.83,2037.03
2022년07월19일,2066.93,1986.09,1958.57,1978.47,1986.39,1977.54,1987.29,2016.61,2035.12,2023.53,2025.97,2003.43,2032.85,2003.04,2006.47,2027.53,2028.38
2022년07월20일,2055.30,1968.93,1945.48,1971.99,1974.50,1965.65,1977.29,2005.12,2027.76,2012.82,2015.67,1993.29,2022.96,1991.67,1994.27,2026.20,2015.48
2022년07월21일,2041.53,1959.37,1931.69,1963.90,1961.07,1955.94,1968.33,1993.50,2017.90,2002.31,2006.40,1984.04,2012.33,1978.57,1984.35,1940.37,2005.62
2022년07월22일,2030.78,1947.10,1916.44,1953.03,1946.53,1941.65,1956.16,1981.30,2005.80,1989.03,1995.43,1971.82,1999.74,1964.60,1971.45,1921.99,1987.32
2022년07월23일,2015.83,1934.20,1905.26,1938.86,1932.41,1927.35,1947.08,1968.56,1994.41,1977.06,1984.35,1959.07,1988.96,1951.04,1956.93,1911.61,1970.44
2022년07월24일,2011.29,1930.97,1900.19,1930.89,1926.88,1920.70,1940.47,1963.44,1989.70,1972.41,1978.60,1953.86,1983.24,1945.61,1952.19,1910.02,1965.91
2022년07월25일,2005.01,1925.03,1891.88,1920.07,1914.14,1910.00,1931.18,1951.25,1980.71,1962.08,1966.83,1941.63,1971.79,1935.26,1941.25,1909.20,1957.76
2022년07월26일,1993.42,1909.85,1881.13,1904.41,1903.00,1897.09,1916.37,1938.81,1969.00,1950.53,1953.52,1931.41,1959.74,1922.04,1928.51,1908.71,1947.24
2022년07월27일,1984.90,1897.98,1868.18,1890.60,1894.22,1889.74,1905.48,1927.66,1958.61,1941.19,1945.70,1921.37,1949.95,1913.01,1919.10,1908.56,1936.70
2022년07월28일,1973.80,1889.62,1857.96,1881.78,1886.58,1879.36,1893.71,1916.21,1948.26,1929.63,1936.43,1912.09,1940.90,1903.95,1908.94,1908.51,1924.30
2022년07월29일,1963.68,1881.49,1849.93,1870.15,1880.00,1867.89,1880.60,1906.78,1936.53,1918.80,1928.30,1901.72,1930.72,1894.30,1899.54,1908.20,1916.70
2022년07월30일,1954.49,1876.91,1841.28,1864.98,1874.88,1862.04,1871.61,1900.94,1928.60,1912.84,1920.48,1894.38,1922.58,1887.12,1892.21,1908.20,1904.06
2022년07월31일,1952.13,1873.63,1838.20,1864.10,1872.83,1859.92,1867.73,1897.56,1925.14,1908.69,1917.44,1889.55,1919.89,1883.58,1889.65,1908.45,1902.65
2022년08월01일,1949.09,1868.36,1833.31,1858.84,1867.64,1853.89,1856.53,1890.39,1917.31,1899.33,1906.55,1880.75,1912.99,1875.77,1881.94,1908.55,1890.36
2022년08월02일,1945.14,1860.22,1827.56,1853.61,1860.08,1847.14,1849.50,1883.15,1910.46,1889.09,1896.30,1873.58,1903.05,1867.17,1872.65,1898.04,1883.33
2022년08월03일,1937.29,1848.92,1819.24,1846.53,1855.57,1837.40,1842.33,1875.48,1903.78,1882.00,1889.33,1867.08,1893.72,1859.99,1863.39,1891.73,1877.82
2022년08월04일,1925.23,1838.02,1814.25,1838.12,1847.16,1831.45,1834.46,1867.72,1897.12,1875.18,1880.05,1860.47,1886.46,1853.64,1855.40,1888.03,1871.23
2022년08월05일,1918.30,1831.07,1807.54,1833.24,1840.75,1824.66,1823.54,1860.17,1889.84,1868.15,1871.23,1853.60,1880.48,1846.25,1847.57,1887.16,1859.41
2022년08월06일,1911.12,1825.27,1800.25,1822.97,1833.79,1816.54,1815.91,1853.74,1883.18,1860.39,1863.03,1847.43,1875.35,1840.19,1840.88,1858.25,1854.71
2022년08월07일,1909.09,1823.20,1796.37,1818.13,1830.37,1813.97,1812.43,1850.35,1879.87,1856.24,1860.38,1844.46,1872.60,1836.72,1838.02,1855.57,1853.05
2022년08월08일,1906.91,1813.13,1791.20,1811.11,1823.71,1808.40,1806.89,1844.57,1871.05,1848.47,1854.13,1838.97,1865.47,1831.11,1831.39,1853.28,1847.08
2022년08월09일,1894.30,1803.06,1782.74,1803.87,1812.28,1802.83,1797.32,1836.41,1862.34,1841.43,1847.47,1831.66,1857.66,1820.87,1823.08,1836.42,1839.62
2022년08월10일,1884.64,1792.50,1772.52,1794.47,1799.66,1793.63,1789.52,1827.21,1853.10,1834.21,1839.68,1824.03,1848.54,1810.99,1814.96,1828.36,1832.71
2022년08월11일,1875.29,1781.98,1760.64,1782.93,1785.88,1785.38,1780.66,1817.97,1844.25,1826.45,1829.52,1814.47,1839.39,1799.64,1805.75,1824.87,1820.94
2022년08월12일,1867.30,1774.67,1749.67,1773.99,1775.71,1775.84,1770.14,1808.01,1833.27,1817.97,1819.19,1804.56,1831.54,1790.07,1793.55,1824.36,1810.41
2022년08월13일,1860.22,1766.71,1745.07,1767.64,1769.81,1769.14,1762.67,1800.27,1825.59,1808.70,1810.75,1795.54,1822.76,1780.90,1784.59,1824.67,1800.03
2022년08월14일,1857.12,1764.48,1740.09,1763.73,1767.63,1767.50,1759.25,1796.75,1821.56,1804.67,1807.48,1790.40,1818.09,1776.81,1780.27,1823.77,1797.23
2022년08월15일,1854.81,1759.92,1735.69,1761.41,1762.35,1763.01,1753.59,1791.32,1816.33,1798.36,1801.60,1785.14,1814.36,1770.82,1775.01,1823.70,1791.74
2022년08월16일,1849.65,1753.12,1729.47,1755.96,1756.67,1755.78,1745.26,1782.84,1808.17,1791.22,1792.51,1778.05,1805.40,1763.30,1766.01,1822.97,1787.53
2022년08월17일,1840.96,1743.41,1716.38,1746.88,1748.10,1747.95,1737.75,1773.37,1799.77,1781.00,1783.71,1768.46,1797.00,1754.61,1758.52,1791.59,1778.76
2022년08월18일,1835.11,1736.24,1709.16,1737.36,1738.31,1736.50,1727.49,1766.43,1792.44,1773.48,1776.18,1759.72,1790.23,1746.42,1750.42,1790.63,1773.32
2022년08월19일,1829.17,1730.15,1701.85,1728.86,1734.45,1729.74,1720.64,1759.93,1785.31,1765.81,1769.56,1753.34,1783.13,1740.46,1743.97,1788.87,1764.45
2022년08월20일,1824.14,1727.14,1697.34,1724.93,1730.29,1725.62,1717.26,1755.45,1779.73,1762.34,1764.13,1747.73,1778.74,1735.52,1739.98,1788.62,1759.70
2022년08월21일,1823.44,1726.60,1694.75,1723.35,1728.32,1723.31,1714.66,1753.52,1777.00,1759.93,1761.09,1745.20,1776.27,1733.01,1738.02,1788.36,1757.12
2022년08월22일,1819.70,1720.33,1691.08,1717.93,1723.05,1718.00,1709.98,1749.06,1771.77,1755.17,1756.62,1741.71,1771.30,1729.26,1734.16,1788.18,1753.86
2022년08월23일,1814.90,1715.10,1688.08,1710.24,1718.85,1715.08,1705.83,1744.64,1766.54,1752.11,1751.64,1737.80,1765.71,1724.22,1730.04,1788.59,1752.21
2022년08월24일,1813.08,1714.06,1686.03,1706.57,1715.71,1712.28,1703.53,1742.60,1763.39,1750.45,1748.17,1735.18,1762.16,1721.12,1727.84,1788.13,1750.55
2022년08월25일,1811.64,1713.85,1687.02,1706.65,1715.24,1710.75,1702.45,1741.51,1762.03,1748.55,1745.87,1734.19,1760.25,1719.33,1726.29,1788.28,1746.91
2022년08월26일,1810.73,1713.50,1684.76,1707.08,1713.17,1712.54,1702.80,1741.23,1760.83,1748.49,1745.38,1732.61,1758.24,1718.42,1725.24,1788.49,1744.94
2022년08월27일,1807.99,1713.75,1684.98,1707.21,1712.82,1714.40,1704.53,1741.71,1759.99,1749.91,1746.63,1732.90,1757.12,1718.59,1725.82,1787.87,1745.30
2022년08월28일,1808.10,1713.51,1685.27,1708.47,1713.35,1716.30,1703.95,1741.49,1759.82,1750.08,1747.31,1732.85,1756.78,1718.56,1725.79,1787.82,1742.94
2022년08월29일,1810.59,1713.56,1685.66,1707.99,1712.58,1719.59,1705.10,1742.15,1759.85,1751.44,1747.79,1733.22,1756.42,1717.96,1726.73,1787.77,1744.70
2022년08월30일,1812.34,1715.86,1686.86,1707.52,1714.52,1723.58,1707.01,1743.57,1760.65,1755.30,1749.12,1735.88,1756.09,1718.93,1728.26,1813.60,1744.92
2022년08월31일,1814.37,1717.08,1687.61,1709.88,1717.22,1727.88,1709.21,1744.61,1761.37,1756.64,1750.78,1737.36,1755.98,1720.27,1729.20,1814.15,1747.82
2022년09월01일,1814.83,1717.92,1688.50,1712.33,1716.58,1732.66,1709.41,1746.10,1762.00,1758.27,1751.31,1738.46,1755.44,1720.57,1728.97,1813.32,1753.80
2022년09월02일,1815.12,1717.12,1688.38,1711.18,1716.39,1734.05,1708.13,1745.65,1760.79,1757.29,1751.68,1737.99,1755.46,1719.19,1728.44,1813.20,1753.56
2022년09월03일,1812.73,1715.74,1687.73,1711.40,1715.70,1734.19,1707.55,1744.60,1761.65,1756.38,1751.82,1738.06,1754.23,1719.11,1727.83,1813.17,1753.86
2022년09월04일,1812.83,1715.08,1687.39,1711.62,1715.23,1734.51,1707.25,1744.49,1762.33,1755.64,1751.76,1738.31,1754.09,1719.49,1727.44,1813.17,1754.62
2022년09월05일,1816.09,1714.99,1687.54,1713.07,1716.64,1734.88,1706.57,1744.97,1761.28,1754.90,1751.99,1737.34,1753.38,1719.37,1727.29,1812.99,1754.55
2022년09월06일,1814.95,1715.05,1688.25,1713.73,1713.73,1734.14,1705.99,1745.37,1760.48,1754.60,1751.22,1738.15,1754.04,1718.95,1727.55,1812.75,1754.55
2022년09월07일,1813.20,1714.63,1689.33,1712.98,1714.96,1733.39,1706.38,1744.71,1759.63,1753.99,1751.40,1738.36,1752.26,1718.78,1727.56,1811.05,1754.85
2022년09월08일,1813.47,1714.80,1690.24,1717.23,1714.41,1732.66,1703.83,1744.01,1759.44,1752.65,1750.42,1737.41,1751.70,1719.31,1726.61,1811.10,1756.06
2022년09월09일,1812.20,1713.66,1690.92,1718.92,1715.39,1732.36,1703.83,1744.03,1759.55,1752.46,1750.38,1737.23,1751.12,1719.32,1725.38,1811.10,1754.55
2022년09월10일,1811.88,1713.73,1691.36,1718.92,1715.37,1732.76,1704.05,1744.15,1759.16,1751.87,1750.04,1737.27,1750.49,1719.43,1726.35,1811.58,1754.78
2022년09월11일,1811.99,1712.98,1691.93,1719.81,1713.65,1732.94,1703.02,1744.06,1759.29,1752.46,1750.05,1736.87,1750.24,1719.79,1726.51,1811.80,1754.46
2022년09월12일,1811.68,1711.83,1692.04,1719.64,1713.94,1732.95,1703.40,1743.58,1758.89,1751.84,1749.00,1736.60,1749.63,1720.38,1726.02,1811.42,1754.86
2022년09월13일,1812.14,1714.10,1692.05,1720.77,1714.86,1732.96,1702.91,1744.71,1758.80,1751.62,1748.89,1736.38,1749.58,1720.54,1726.98,1811.10,1754.83
2022년09월14일,1810.73,1712.84,1692.23,1720.80,1714.65,1731.00,1703.56,1744.34,1758.70,1751.54,1748.74,1736.49,1749.47,1720.78,1727.29,1811.10,1755.88
2022년09월15일,1809.78,1714.44,1692.57,1721.75,1715.12,1729.48,1704.12,1744.29,1758.76,1750.99,1748.51,1735.62,1749.60,1721.29,1727.09,1812.19,1753.30
2022년09월16일,1808.54,1713.96,1692.03,1721.32,1714.40,1727.54,1703.63,1743.00,1757.84,1749.40,1747.33,1733.75,1748.62,1720.45,1727.36,1811.10,1752.47
2022년09월17일,1804.56,1713.24,1690.35,1721.16,1712.73,1725.29,1703.28,1740.70,1755.83,1747.34,1745.90,1731.66,1747.64,1720.11,1725.95,1811.10,1751.56
2022년09월18일,1803.79,1712.33,1688.98,1720.20,1712.46,1723.59,1702.60,1740.06,1754.98,1746.24,1745.38,1730.29,1747.48,1719.13,1725.22,1811.00,1751.24
2022년09월19일,1804.75,1711.22,1688.11,1719.57,1711.90,1720.70,1702.36,1738.62,1753.28,1744.83,1743.71,1728.56,1746.44,1717.91,1724.04,1811.10,1751.09
2022년09월20일,1801.06,1707.45,1683.83,1716.47,1706.82,1716.57,1700.37,1735.66,1751.34,1742.57,1740.49,1724.99,1744.27,1714.93,1721.31,1762.86,1747.76
2022년09월21일,1797.60,1703.97,1679.45,1713.72,1701.30,1710.48,1695.99,1732.23,1747.44,1739.53,1736.95,1721.52,1741.89,1711.68,1718.32,1753.77,1741.85
2022년09월22일,1793.22,1702.18,1675.79,1703.02,1697.59,1706.53,1693.99,1728.90,1744.04,1736.61,1733.98,1717.75,1739.00,1708.83,1715.37,1750.64,1733.44
2022년09월23일,1788.31,1700.29,1669.95,1696.21,1694.29,1702.94,1691.60,1724.54,1739.60,1732.11,1730.35,1714.15,1735.57,1705.77,1712.37,1750.49,1729.73
2022년09월24일,1782.72,1696.39,1663.73,1691.92,1689.52,1699.04,1689.35,1720.23,1735.14,1728.13,1726.84,1710.80,1731.17,1701.78,1709.39,1750.18,1727.89
2022년09월25일,1780.35,1693.52,1661.26,1689.80,1687.41,1694.88,1688.17,1718.41,1732.15,1726.54,1725.36,1708.74,1729.72,1699.75,1707.61,1750.49,1726.68
2022년09월26일,1780.59,1688.18,1654.85,1685.99,1684.34,1690.48,1686.43,1714.84,1728.55,1722.22,1721.06,1704.91,1725.56,1696.11,1703.24,1749.77,1725.38
2022년09월27일,1773.54,1676.87,1646.46,1680.88,1678.94,1683.44,1682.70,1708.27,1722.80,1716.54,1715.58,1698.25,1720.49,1690.38,1697.24,1749.46,1723.56
2022년09월28일,1767.21,1669.74,1639.40,1673.38,1671.64,1674.72,1677.11,1700.08,1716.90,1710.54,1709.76,1690.81,1714.93,1684.23,1690.76,1750.44,1716.61
2022년09월29일,1762.35,1660.85,1632.29,1668.37,1666.48,1667.35,1672.52,1693.88,1712.15,1705.21,1704.51,1685.22,1710.08,1679.81,1684.73,1750.54,1711.58
2022년09월30일,1756.60,1652.81,1626.70,1662.51,1661.29,1661.47,1670.15,1688.09,1707.34,1701.00,1700.66,1680.33,1706.35,1674.83,1679.50,1750.54,1705.68
2022년10월01일,1750.37,1647.37,1620.87,1656.45,1657.01,1652.76,1665.63,1681.29,1702.35,1696.24,1695.46,1675.85,1701.39,1669.58,1674.12,1709.31,1694.32
2022년10월02일,1749.23,1645.76,1618.86,1652.62,1655.71,1648.79,1663.16,1678.98,1700.04,1694.03,1692.72,1674.24,1699.98,1667.35,1671.75,1705.98,1694.31
