,시도,시군구,이름,셀프,고급휘발유,보통휘발유,경유,실내등유
11097,경남,사천시,(주)월성주유소,셀프,,"1,495","1,345","1,350"
11098,경남,사천시,(주)케이씨직영사천공항주유소,셀프,,"1,495","1,345",
11099,경남,사천시,하얀100사천주유소,셀프,"1,845","1,495","1,345",
11100,경남,사천시,삼포주유소,셀프,,"1,534","1,349",
11101,경남,사천시,아주주유소,셀프,,"1,535","1,350","1,300"
11102,경남,사천시,남척주유소(사천),,,"1,538","1,352","1,300"
11103,경남,사천시,아남주유소,셀프,,"1,539","1,352","1,300"
11104,경남,사천시,주식회사 경남에너지판매 목화주유소,셀프,,"1,538","1,352",
11105,경남,사천시,사천신흥주유소,셀프,,"1,538","1,352","1,250"
11106,경남,사천시,(주)하나주유소,셀프,"1,865","1,538","1,352",
11107,경남,사천시,(주)한주에너지,셀프,,"1,535","1,355","1,300"
11108,경남,사천시,성일주유소,셀프,,"1,525","1,355","1,500"
11109,경남,사천시,스카이셀프주유소,셀프,,"1,535","1,355",
11110,경남,사천시,㈜승일 배춘주유소,,,"1,535","1,355","1,275"
11111,경남,사천시,사남농협주유소,,,"1,535","1,355","1,300"
11112,경남,사천시,채비㈜ 사천주유소,셀프,,"1,539","1,359",
11113,경남,사천시,사천(부산방향)주유소/충전소,셀프,,"1,530","1,360",
11114,경남,사천시,사천(순천방향)주유소/충전소,셀프,,"1,530","1,360",
11115,경남,사천시,바보주유소,,,"1,500","1,360","1,350"
11116,경남,사천시,용머리주유소,셀프,,"1,532","1,362",
11117,경남,사천시,천일주유소,,,"1,545","1,365","1,250"
11118,경남,사천시,하남주유소,,,"1,549","1,365","1,300"
11119,경남,사천시,인성주유소,,,"1,539","1,369","1,300"
11120,경남,사천시,합동주유소,,,"1,549","1,369",
11121,경남,사천시,고속주유소,,,"1,560","1,375","1,300"
11122,경남,사천시,SK에너지(주) 사천역사주유소,셀프,"1,855","1,535","1,375",
11123,경남,사천시,사천주유소,셀프,,"1,575","1,385","1,300"
11124,경남,사천시,용현농협주유소,,,"1,537","1,385","1,250"
11125,경남,사천시,정동농협주유소,,,"1,560","1,395","1,300"
11126,경남,사천시,학동주유소,,,"1,595","1,395","1,300"
11127,경남,사천시,삼일주유소,,,"1,565","1,395","1,300"
11128,경남,사천시,장산주유소,,,"1,595","1,395",
11129,경남,사천시,향촌주유소,,,"1,595","1,395","1,300"
11130,경남,사천시,블루그린㈜경남지점,셀프,,"1,529","1,399",
11131,경남,사천시,청양주유소,,,"1,599","1,399","1,350"
11132,경남,사천시,태양주유소,셀프,,"1,555","1,399","1,300"
11133,경남,사천시,나인투㈜사천용현지점,셀프,,"1,519","1,399",
11134,경남,사천시,곤명농협 곤양지점주유소,,,"1,560","1,400","1,250"
11135,경남,사천시,곤명농협주유소,,,"1,560","1,400","1,250"
11136,경남,사천시,서포농협서포주유소,,,"1,560","1,400","1,300"
11137,경남,사천시,푸른주유소,셀프,,"1,565","1,405","1,300"
11138,경남,사천시,사천농협주유소,,,"1,575","1,415","1,300"
11139,경남,사천시,경서대로주유소,셀프,,"1,595","1,415",
11140,경남,사천시,동백제3주유소,,,"1,599","1,419","1,350"
11141,경남,사천시,곤양주유소(현대),,,"1,590","1,420","1,260"
11142,경남,사천시,삼광주유소,,,"1,590","1,420","1,300"
11143,경남,사천시,축동주유소,,,"1,590","1,430","1,300"
11144,경남,산청군,차탄셀프주유소,셀프,,"1,520","1,340",
11145,경남,산청군,석풍주유소,셀프,,"1,524","1,344","1,120"
11146,경남,산청군,지리산주유소,셀프,,"1,535","1,345","1,130"
11147,경남,산청군,관동주유소,셀프,,"1,530","1,350","1,170"
11148,경남,산청군,생초IC주유소,셀프,,"1,515","1,355","1,250"
11149,경남,산청군,만남주유소,셀프,,"1,525","1,355","1,250"
11150,경남,산청군,(주)은장 양촌주유소/충전소,셀프,,"1,535","1,365","1,150"
11151,경남,산청군,㈜대교 산청(대전방향)주유소/충전소,셀프,,"1,529","1,369",
11152,경남,산청군,㈜대교 산청(통영방향)주유소/충전소,셀프,,"1,529","1,369",
11153,경남,산청군,한결(산청),셀프,,"1,545","1,385","1,100"
11154,경남,산청군,진달래주유소,셀프,,"1,574","1,399","1,150"
11155,경남,산청군,원지셀프주유소(SK),셀프,,"1,560","1,410","1,130"
11156,경남,산청군,산청군농협단성지소,,,"1,555","1,410","1,130"
11157,경남,산청군,대원주유소,,,"1,560","1,410","1,150"
11158,경남,산청군,덕산주유소,셀프,,"1,560","1,410","1,150"
11159,경남,산청군,고속주유소,셀프,,"1,575","1,410","1,300"
11160,경남,산청군,천왕봉주유소,셀프,,"1,560","1,410","1,150"
11161,경남,산청군,남북주유소,셀프,,"1,560","1,410","1,130"
11162,경남,산청군,신원주유소,,,"1,560","1,410","1,150"
11163,경남,산청군,산청군농협금서주유소,,,"1,555","1,410","1,130"
11164,경남,산청군,경호주유소,,,"1,614","1,414","1,120"
11165,경남,산청군,덕천강주유소(SK),,,"1,580","1,430","1,150"
11166,경남,산청군,강성주유소,셀프,,"1,580","1,450","1,200"
11167,경남,산청군,단계주유소,셀프,,"1,600","1,450","1,250"
11168,경남,산청군,차황주유소,,,"1,620","1,450","1,250"
11169,경남,산청군,금호주유소(산청),,,"1,550","1,450","1,350"
11170,경남,산청군,삼거리주유소,,,"1,625","1,465","1,300"
11171,경남,산청군,만두주유소,,,"1,610","1,470",
11172,경남,산청군,웅석주유소,,,"1,670","1,470","1,250"
11173,경남,산청군,금호주유소(생비량),,,"1,620","1,470","1,200"
11174,경남,산청군,우리주유소,셀프,,"1,690","1,480","1,250"
11175,경남,산청군,경남주유소,,,"1,690","1,490","1,300"
11176,경남,산청군,생초주유소,,,"1,780","1,556","1,372"
11177,경남,양산시,우리주유소,셀프,,"1,515","1,325","1,200"
11178,경남,양산시,오일컴주유소,셀프,,"1,599","1,329",
11179,경남,양산시,참조은주유소,셀프,,"1,527","1,335",
11180,경남,양산시,승학에너지㈜,셀프,,"1,528","1,338","1,300"
11181,경남,양산시,승학에너지㈜소토,셀프,,"1,528","1,338","1,300"
11182,경남,양산시,다복주유소,셀프,,"1,528","1,338",
11183,경남,양산시,부자주유소,셀프,,"1,528","1,338",
11184,경남,양산시,양산IC,셀프,,"1,525","1,338",
11185,경남,양산시,양산농협주유소,,,"1,518","1,338","1,250"
11186,경남,양산시,비케이에너지(주) 석산주유소,셀프,"1,829","1,529","1,339",
11187,경남,양산시,한솔유화㈜ 상북점 한길주유소,셀프,,"1,529","1,339",
11188,경남,양산시,광신홀딩스㈜ 직영 양산대로주유소,셀프,"1,829","1,529","1,339",
11189,경남,양산시,금산주유소,셀프,,"1,529","1,339",
11190,경남,양산시,세종석유(주)성광주유소,셀프,"1,829","1,529","1,339",
11191,경남,양산시,대양석유(주)참사랑주유소,셀프,,"1,529","1,339",
11192,경남,양산시,대양석유(주) 양산스마일주유소,셀프,,"1,529","1,339",
11193,경남,양산시,한솔유화㈜한솔주유소,셀프,,"1,529","1,339",
11194,경남,양산시,한솔유화㈜양산점 한길주유소,셀프,,"1,529","1,339",
11195,경남,양산시,태종석유 석산알뜰주유소,셀프,,"1,529","1,339","1,400"
11196,경남,양산시,신덕계클린주유소 경동제이에이치개발,셀프,"1,815","1,525","1,345",
11197,경남,양산시,(주)태영에너지 웅상주유소,셀프,,"1,525","1,345",
11198,경남,양산시,강변주유소,셀프,,"1,538","1,348",
11199,경남,양산시,(주)디에스에너지 대석주유소,셀프,,"1,538","1,348","1,300"
11200,경남,양산시,양산주유소,셀프,,"1,528","1,349","1,300"
11201,경남,양산시,양산에너지마트주유소,셀프,,"1,539","1,349",
11202,경남,양산시,법기주유소,셀프,,"1,558","1,358",
11203,경남,양산시,(주)북정주유소,,,"1,549","1,359","1,300"
11204,경남,양산시,(주)유니콘에너지 신도시KYF주유소,셀프,"1,829","1,549","1,359",
11205,경남,양산시,통도사(부산)주유소,셀프,"1,990","1,533","1,363",
11206,경남,양산시,세기상사(주) 양산중앙주유소,셀프,,"1,555","1,365","1,400"
11207,경남,양산시,오케이주유소,셀프,,"1,545","1,365",
11208,경남,양산시,세기상사㈜ 양산제일주유소,,,"1,547","1,367",
11209,경남,양산시,풀무원식품(주) 양산(서울방향)주유소,셀프,,"1,529","1,368",
11210,경남,양산시,양산신도시주유소,셀프,,"1,549","1,369","1,600"
11211,경남,양산시,대양석유(주)범어주유소,셀프,,"1,563","1,375",
11212,경남,양산시,(주)성우에너지 고품격월드주유소,셀프,,"1,557","1,377","1,600"
11213,경남,양산시,(주)성우에너지 웅상대로주유소,셀프,,"1,557","1,377",
11214,경남,양산시,동해고속주유소,셀프,,"1,557","1,377",
11215,경남,양산시,덕우주유소,셀프,,"1,568","1,378","1,400"
11216,경남,양산시,호림주유소,,,"1,558","1,378","1,300"
11217,경남,양산시,초산주유소,,,"1,558","1,378","1,300"
11218,경남,양산시,OS에너지 터미널주유소,셀프,,"1,549","1,379",
11219,경남,양산시,비케이원(주) 도륜대주유소,셀프,"1,859","1,559","1,379",
11220,경남,양산시,유명주유소,셀프,,"1,570","1,380","1,350"
11221,경남,양산시,포유주유소,셀프,,"1,568","1,388",
11222,경남,양산시,양산공단주유소,,,"1,569","1,389",
11223,경남,양산시,호포주유소,셀프,,"1,569","1,389",
11224,경남,양산시,아이시디 햇살주유소,,,"1,599","1,399",
11225,경남,양산시,물금농협원동지점주유소,,,"1,550","1,400","1,200"
11226,경남,양산시,대진주유소,,,"1,588","1,408","1,350"
11227,경남,양산시,동안주유소,,,"1,597","1,417","1,250"
11228,경남,양산시,새양산IC주유소,셀프,,"1,599","1,419","1,300"
11229,경남,양산시,영신주유소,,,"1,598","1,419","1,350"
11230,경남,양산시,대동주유소,,,"1,599","1,419","1,350"
11231,경남,양산시,㈜서광종합상사 고연주유소,,,"1,589","1,428","1,300"
11232,경남,양산시,삼호주유소,,,"1,588","1,428","1,350"
11233,경남,양산시,꿈나무주유소,,,"1,598","1,428","1,290"
11234,경남,양산시,신화주유소,셀프,"1,859","1,599","1,429","1,400"
11235,경남,양산시,대경주유소,,,"1,599","1,429",
11236,경남,양산시,남양산 IC 주유소,,,"1,609","1,429","1,500"
11237,경남,양산시,환타지아주유소,,,"1,609","1,439","1,350"
11238,경남,양산시,(주)건연화물석계주유소,,,"1,599","1,439","1,300"
11239,경남,양산시,양산목련주유소,,,"1,599","1,439",
11240,경남,양산시,(주)에너지원 행복가득주유소,,,"1,638","1,448","1,480"
11241,경남,양산시,위너스주유소,셀프,,"1,568","1,459","1,400"
11242,경남,양산시,동양주유소,,,"1,647","1,467","1,300"
11243,경남,양산시,구도일주유소 다방,,,"1,619","1,469","1,500"
11244,경남,양산시,SK에너지(주)천마,,,"1,685","1,482","1,410"
11245,경남,양산시,증산셀프주유소,셀프,"1,827","1,647","1,487",
11246,경남,양산시,용연주유소,셀프,,"1,629","1,499",
11247,경남,양산시,HD현대오일뱅크㈜직영 양산대로주유소,셀프,"1,831","1,633","1,504",
11248,경남,양산시,물금주유소,,,"1,750","1,590","1,600"
11249,경남,의령군,만남주유소,,,"1,549","1,369",
11250,경남,의령군,의령농협클린주유소,셀프,,"1,545","1,375","1,200"
11251,경남,의령군,의령농협주유소,,,"1,545","1,375","1,200"
11252,경남,의령군,남강주유소,,,"1,585","1,390","1,200"
11253,경남,의령군,동부농협주유소,,,"1,580","1,390","1,250"
11254,경남,의령군,중앙주유소,셀프,,"1,595","1,395",
11255,경남,의령군,대복주유소,셀프,,"1,595","1,395","1,350"
11256,경남,의령군,(주)의령주유소,셀프,,"1,560","1,395","1,250"
11257,경남,의령군,중동주유소,,,"1,598","1,398","1,250"
11258,경남,의령군,신흥주유소,,,"1,598","1,398","1,250"
11259,경남,의령군,동부주유소,,,"1,599","1,399","1,250"
11260,경남,의령군,태양주유소,,,"1,599","1,399","1,250"
11261,경남,의령군,신반주유소,,,"1,598","1,418","1,250"
11262,경남,의령군,남산주유소,,,"1,600","1,420","1,200"
11263,경남,의령군,큰길주유소,셀프,,"1,620","1,440","1,300"
11264,경남,의령군,이광주주유소,,,"1,619","1,449",
11265,경남,의령군,진등재주유소,,,"1,698","1,578","1,350"
11266,경남,진주시,진주KS주유소,셀프,"1,743","1,509","1,333",
11267,경남,진주시,모다주유소,셀프,,"1,495","1,335",
11268,경남,진주시,금호주유소,,,"1,530","1,340","1,300"
11269,경남,진주시,명석주유소,셀프,,"1,530","1,340","1,300"
11270,경남,진주시,구도일주유소 동부,셀프,,"1,538","1,343",
11271,경남,진주시,유천주유소,셀프,,"1,538","1,343","1,300"
11272,경남,진주시,도동주유소,셀프,,"1,538","1,343",
11273,경남,진주시,봉곡주유소,,,"1,538","1,343","1,300"
11274,경남,진주시,새진주주유소,셀프,,"1,538","1,343",
11275,경남,진주시,세기상사㈜ 서진주IC주유소,셀프,,"1,534","1,343",
11276,경남,진주시,㈜경남석유 갤러리아,셀프,"1,885","1,538","1,343",
11277,경남,진주시,연암주유소,셀프,"1,799","1,538","1,343",
11278,경남,진주시,하얀100주유소,셀프,"1,865","1,513","1,343",
11279,경남,진주시,진주대로 주유소,셀프,"1,799","1,538","1,343","1,300"
11280,경남,진주시,(주)경남석유 신경남제2주유소,셀프,,"1,533","1,343",
11281,경남,진주시,(주)인창주유소,셀프,"1,865","1,534","1,343","1,300"
11282,경남,진주시,세계주유소,셀프,,"1,538","1,343",
11283,경남,진주시,수정주유소,,,"1,525","1,343","1,300"
11284,경남,진주시,남척주유소(직영),셀프,"1,799","1,538","1,343",
11285,경남,진주시,옥산주유소,셀프,,"1,525","1,343",
11286,경남,진주시,진주동부농협주유소,셀프,,"1,513","1,343","1,300"
11287,경남,진주시,진주서부농협클린주유소,셀프,,"1,513","1,343","1,300"
11288,경남,진주시,용마주유소,셀프,,"1,538","1,344","1,300"
11289,경남,진주시,천마주유소,셀프,,"1,534","1,344","1,300"
11290,경남,진주시,신경남셀프주유소,셀프,,"1,534","1,344",
11291,경남,진주시,새경남주유소,셀프,"1,799","1,543","1,353",
11292,경남,진주시,대양석유(주)경대앞주유소,셀프,,"1,554","1,354",
11293,경남,진주시,(주)가호주유소,셀프,"1,855","1,540","1,354",
11294,경남,진주시,명신주유소,,,"1,535","1,355","1,300"
11295,경남,진주시,새한주유소,,,"1,525","1,355","1,300"
11296,경남,진주시,선학주유소,셀프,,"1,545","1,355",
11297,경남,진주시,진주(부산방향)주유소/충전소,셀프,,"1,527","1,357",
11298,경남,진주시,경성주유소,,,"1,545","1,358","1,300"
11299,경남,진주시,강남주유소,,,"1,548","1,359","1,300"
11300,경남,진주시,문산(순천)주유소,셀프,,"1,530","1,360",
11301,경남,진주시,진주중부농협주유소,셀프,,"1,520","1,360","1,300"
11302,경남,진주시,진주진양농협주유소,,,"1,535","1,360","1,300"
11303,경남,진주시,(주)경남석유 상대주유소,셀프,,"1,554","1,364",
11304,경남,진주시,진주남부농협 내동주유소,셀프,,"1,525","1,365","1,300"
11305,경남,진주시,진주남부농협정촌주유소,셀프,,"1,525","1,365","1,300"
11306,경남,진주시,진산주유소,셀프,,"1,541","1,374","1,450"
11307,경남,진주시,수곡농협,,,"1,525","1,375","1,250"
11308,경남,진주시,큰들주유소,셀프,,"1,545","1,375","1,250"
11309,경남,진주시,한마음(진주)주유소,,,"1,535","1,375","1,300"
11310,경남,진주시,진주문산농협주유소,,,"1,550","1,375","1,300"
